ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
20044,Cables: Voltage,Function,Voltage of the cable.,Data,Value with unit,Voltage,No,No,FUNC_CABLEVOLTAGE
20047,Contact / coil index,Function,Specifies the index of the coil or contact. This allows the contacts to be assigned to the appropriate coils in a contactor with multiple coils.,Data,Monolingual text,Not defined,No,No,FUNC_COILINDEX
20053,Cable / Conduit: Number of connections and cross-section / diameter,Function,"Displays the number of connections multiplied by the cross-section (or diameter), separated by ""x"".",Data,Value with unit,Not defined,No,Yes,FUNC_CABLEWIRECOUNTANDCROSSSECTION
20054,Coil: Voltage,Function,Operating voltage of the coil.,Data,Value with unit,Voltage,No,No,FUNC_COILVOLTAGE
20055,Contact: Switching capacity,Function,"Electrical switching capacity (in watt) of a contact at contactors and relays, is set at the coil.",Data,Value with unit,Power,No,No,FUNC_CONTACTORPOWER
20056,Plugs: Number of pins,Function,"Number of pins, set at the plug definition.",Data,Monolingual text,Not defined,No,No,FUNC_PINCOUNT
20057,Connection point cross-section,Function,Connection point cross-section of a plug or terminal.,Data,Value with unit,Not defined,No,No,FUNC_CONNECTIONCROSSSECTION
20067,Cable / Conduit: Designation in graphic,Function,"This field is provided for the entry of text to be later displayed next to the cable or conduit in the schematic, e.g., ""OELFLEX-SERVO-FD 4G1.5+2x(2x0.75StD) CP"".",Data,Multilingual text,Not defined,No,No,FUNC_CABLE_DESIGNATION
20068,Cable / Conduit: Unit for cross-section / diameter,Function,Unit for the cross-section or diameter. Possible values are:,Data,Integer,Not defined,No,No,FUNC_CABLE_CROSSSECTION_UNIT
20070,Cable / Conduit: Cross-section / diameter with unit,Function,"Cross-section or diameter of the connections in the cable or conduit, including units, automatically determined.",Data,Value with unit,Not defined,No,Yes,FUNC_CABLE_AUTO_CROSSSECTION_UNIT
20072,"Cable / Conduit: Number of connections, cross-section / diameter with unit, length with unit",Function,"Number of connections, cross-section or diameter, and length, including units, automatically determined.",Data,Value with unit,Not defined,No,Yes,FUNC_CABLE_AUTO_WIRECOUNT_CROSSSECTION_UNIT_LENGTH_UNIT
20073,"Cable / Conduit: Type, number of connections, cross-section / diameter with unit",Function,"Cable type or conduit type, number of connections and cross-section or diameter, including units, automatically determined.",Data,Value with unit,Not defined,No,Yes,FUNC_CABLE_AUTO_TYPE_WIRECOUNT_CROSSSECTION_UNIT
20074,"Cable / Conduit: Type, number of connections, cross-section / diameter with unit, length with unit",Function,"Cable type or conduit type, number of connections, cross-section or diameter, and length, including units, automatically determined.",Data,Value with unit,Not defined,No,Yes,FUNC_CABLE_AUTO_TYPE_WIRECOUNT_CROSSSECTION_UNIT_LENGTH_UNIT
20078,Cable / Conduit: Length in unit of the project,Function,Length of the cable or conduit converted into the units defined in the project settings. The units are not displayed.,Data,Value with unit,Not defined,No,Yes,FUNC_CABLE_AUTO_LENGTH
20079,Cable / Conduit: Length with unit of project,Function,"Length of the cable or conduit, including units, converted into the units defined in the project settings.",Data,Value with unit,Not defined,No,Yes,FUNC_CABLE_AUTO_LENGTH_UNIT
20080,Cable / Conduit: Screw connection size,Function,"Shows the size of the thread for screw connections, e.g. ""PG13.5"". A screw connection helps you quickly and safely connect tube or piping with one thread.",Data,Value with unit,Not defined,No,No,FUNC_CABLE_SCREWCONNECTIONSIZE
20081,Cable / Conduit: Source: Stripping length,Function,Here you specify the length of the connection insulation to be removed. This property is required for the transfer to packaging machines.,Data,Value with unit,Not defined,No,No,FUNC_CABLE_STRIPPINGLENGTHSOURCE
20082,Cable / Conduit: Target: Stripping length,Function,Here you specify the length of the connection insulation to be removed. This property is required for the transfer to packaging machines.,Data,Value with unit,Not defined,No,No,FUNC_CABLE_STRIPPINGLENGTHDESTINATION
20120,Function text (common),Function,"Displays the function text (automatic) of the function or, if it is empty, the function text (automatic) of the associated main function.",Data,Multilingual text,Not defined,No,Yes,FUNC_TEXT_COMMON
20124,Cable / Conduit: Unit for cross-section / diameter (automatic),Function,Automatically determined unit for the cross-section or diameter of the cable or conduit. Possible values are:,Data,Monolingual text,Not defined,No,Yes,FUNC_CABLE_CROSSSECTION_AUTO_UNIT
20125,Cable / Conduit: Alternative cross-section / diameter,Function,Alternative cross-section or diameter of the conductors of the cable or tubes in the conduit. Has to be entered manually and enables you to specify the cross-section / diameter simultaneously in different units.,Data,Monolingual text,Not defined,No,No,FUNC_CABLE_ALTERNATE_WIRECROSSSECTION
20126,Cable / Conduit: Unit for alternative cross-section / diameter,Function,The alternative unit for the alternative cross-section / diameter of the cable or conduit. Has to be entered manually and enables you to specify the cross-section / diameter simultaneously in different units. Possible values are:,Data,Integer,Not defined,No,No,FUNC_CABLE_ALTERNATE_CROSSSECTION_UNIT
20127,Cable / Conduit: Alternative cross-section / diameter with unit,Function,"Alternative cross-section or diameter of the cable or conduit, including units, automatically determined.",Data,Value with unit,Not defined,No,Yes,FUNC_CABLE_AUTO_ALTERNATE_CROSSSECTION_UNIT
20166,Potential type of connection points,Function,"Provides the potential type of the connection points, when this is the same for all function connection points. Otherwise the ""Undefined"" potential type is output instead.",Data,Integer,Not defined,No,Yes,FUNC_POTENTIALTYPE_TERMINALPOINTS
20183,Connection point designation (with plug designation (automatic)),Function,"Combined property from the plug designation (automatic) and connection point designation of a PLC connection point or device connection point, separated by a colon. At bus ports the bus interface name of the bus port is displayed in addition to the plug designation.",Data,Monolingual text,Not defined,No,Yes,FUNC_PLCAUTOPLUG_AND_CONNPTDESIGNATION
20185,Message text,Function,"After the check run, shows all messages output for this function. Multiple messages are separated by a line break.",Data,Monolingual text,Not defined,No,Yes,FUNCTION_MESSAGETEXT
20201,Block property,Function,"Shows the properties that have been specified in the relevant format property ""Block property: Format [n]"". The joint index [n] represents the relevant block and format properties.",Data,Monolingual text,Not defined,"Yes, 100",Yes,FUNC_BLOCK_VALUE
20219,IDs for net-based connections,Function,Outputs the IDs of the connection points for a function separated by paragraph marks.,Data,Monolingual text,Not defined,No,No,FUNCTION_NETBASEDWIRING_IDS
20220,Main terminal,Function,"Defines a terminal as the main terminal; the terminal is then similar to a main function. For example, for a main terminal the function templates are displayed in the terminal strip navigator, and a device selection can be performed. A terminal strip can contain as many main terminals as you want.",Data,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_MAIN
20221,Width,Function,"Allows the width of black boxes, structure boxes and PLC boxes to be specified in placeholder objects.",Data,Coordinates (only X or Y),Not defined,No,No,RECTANGLE_WIDTH
